1e+05	1.5915e-06	0.47766
97789	1.6275e-06	0.15593
95627	1.6643e-06	1.0687e-08
93513	1.7019e-06	2.4097e-09
91446	1.7404e-06	3.7222e-10
89424	1.7798e-06	-1.0954e-09
87447	1.82e-06	-2.9037e-09
85514	1.8612e-06	-6.1924e-09
83624	1.9032e-06	-1.5994e-08
81775	1.9463e-06	-0.00090095
79967	1.9903e-06	-0.071853
78199	2.0352e-06	-0.12142
76470	2.0813e-06	-0.15113
74780	2.1283e-06	-0.16251
73127	2.1764e-06	-0.15717
71510	2.2256e-06	-0.13667
69929	2.2759e-06	-0.10262
68383	2.3274e-06	-0.056609
66871	2.38e-06	-0.00021575
65393	2.4338e-06	-2.3435e-08
63947	2.4888e-06	-1.034e-08
62534	2.5451e-06	-6.0111e-09
61151	2.6026e-06	-3.8378e-09
59799	2.6615e-06	-2.5008e-09
58477	2.7216e-06	-1.5581e-09
57185	2.7832e-06	-8.1622e-10
55920	2.8461e-06	-1.7164e-10
54684	2.9104e-06	4.4257e-10
53475	2.9762e-06	1.0803e-09
52293	3.0435e-06	1.7963e-09
51137	3.1123e-06	2.6595e-09
50006	3.1827e-06	3.7714e-09
48901	3.2546e-06	5.3011e-09
47820	3.3282e-06	7.564e-09
46763	3.4035e-06	1.123e-08
45729	3.4804e-06	1.8003e-08
44718	3.5591e-06	3.3775e-08
43729	3.6395e-06	1.0052e-07
42763	3.7218e-06	0.0068836
41817	3.806e-06	0.022119
40893	3.892e-06	0.030022
39989	3.98e-06	0.030749
39105	4.07e-06	0.024521
38240	4.162e-06	0.011618
37395	4.2561e-06	2.0889e-07
36568	4.3523e-06	4.7669e-08
35760	4.4507e-06	2.4002e-08
34969	4.5513e-06	1.4864e-08
34196	4.6542e-06	1.0151e-08
33440	4.7594e-06	7.3259e-09
32701	4.867e-06	5.4634e-09
31978	4.977e-06	4.1477e-09
31271	5.0895e-06	3.1659e-09
30580	5.2046e-06	2.398e-09
29904	5.3223e-06	1.7711e-09
