1e+05	1.5915e-06	0.47017
97789	1.6275e-06	0.15185
95627	1.6643e-06	1.0172e-08
93513	1.7019e-06	2.3044e-09
91446	1.7404e-06	3.2912e-10
89424	1.7798e-06	-1.1122e-09
87447	1.82e-06	-2.9117e-09
85514	1.8612e-06	-6.2376e-09
83624	1.9032e-06	-1.6504e-08
81775	1.9463e-06	-0.0046456
79967	1.9903e-06	-0.073597
78199	2.0352e-06	-0.12136
76470	2.0813e-06	-0.14947
74780	2.1283e-06	-0.15947
73127	2.1764e-06	-0.15295
71510	2.2256e-06	-0.13149
69929	2.2759e-06	-0.096688
68383	2.3274e-06	-0.050136
66871	2.38e-06	-2.3342e-07
65393	2.4338e-06	-2.0218e-08
63947	2.4888e-06	-9.3758e-09
62534	2.5451e-06	-5.531e-09
61151	2.6026e-06	-3.5441e-09
59799	2.6615e-06	-2.2995e-09
58477	2.7216e-06	-1.4093e-09
57185	2.7832e-06	-6.9923e-10
55920	2.8461e-06	-7.3872e-11
54684	2.9104e-06	5.3029e-10
53475	2.9762e-06	1.1663e-09
52293	3.0435e-06	1.8903e-09
51137	3.1123e-06	2.7753e-09
50006	3.1827e-06	3.9319e-09
48901	3.2546e-06	5.5498e-09
47820	3.3282e-06	7.9937e-09
46763	3.4035e-06	1.2072e-08
45729	3.4804e-06	1.9981e-08
44718	3.5591e-06	4.0387e-08
43729	3.6395e-06	1.732e-07
42763	3.7218e-06	0.012009
41817	3.806e-06	0.025436
40893	3.892e-06	0.031555
39989	3.98e-06	0.030531
39105	4.07e-06	0.022594
38240	4.162e-06	0.0080344
37395	4.2561e-06	1.1915e-07
36568	4.3523e-06	3.7806e-08
35760	4.4507e-06	2.027e-08
34969	4.5513e-06	1.289e-08
34196	4.6542e-06	8.9237e-09
33440	4.7594e-06	6.4861e-09
32701	4.867e-06	4.8495e-09
31978	4.977e-06	3.6762e-09
31271	5.0895e-06	2.789e-09
30580	5.2046e-06	2.086e-09
29904	5.3223e-06	1.5043e-09
29242	5.4426e-06	1.0025e-09
28596	5.5656e-06	5.5116e-10
27964	5.6915e-06	1.2826e-10
27346	5.8201e-06	-2.8441e-10
26741	5.9517e-06	-7.0322e-10
26150	6.0863e-06	-1.1445e-09
25572	6.2238e-06	-1.626e-09
25006	6.3645e-06	-2.169e-09
24454	6.5084e-06	-2.8006e-09
23913	6.6556e-06	-3.5576e-09
23384	6.806e-06	-4.4923e-09
22867	6.9599e-06	-5.6834e-09
22362	7.1172e-06	-7.2558e-09
21868	7.2781e-06	-9.4208e-09
21384	7.4427e-06	-1.2567e-08
20911	7.6109e-06	-1.7494e-08
20449	7.783e-06	-2.6147e-08
19997	7.959e-06	-4.4796e-08
19555	8.1389e-06	-1.1098e-07
19123	8.3229e-06	-0.0030909
18700	8.511e-06	-0.017127
18286	8.7034e-06	-0.0285
17882	8.9002e-06	-0.037375
17487	9.1014e-06	-0.043933
17100	9.3072e-06	-0.048368
16722	9.5176e-06	-0.050881
16353	9.7327e-06	-0.05168
15991	9.9528e-06	-0.050977
15637	1.0178e-05	-0.048982
15292	1.0408e-05	-0.045905
14954	1.0643e-05	-0.04195
14623	1.0884e-05	-0.037313
14300	1.113e-05	-0.032184
13984	1.1381e-05	-0.02674
13675	1.1639e-05	-0.021145
13372	1.1902e-05	-0.01555
13077	1.2171e-05	-0.010093
12788	1.2446e-05	-0.0048929
12505	1.2727e-05	-7.1165e-05
12228	1.3015e-05	-3.5211e-07
11958	1.3309e-05	-1.8619e-07
11694	1.361e-05	-1.3265e-07
11435	1.3918e-05	-1.0739e-07
11182	1.4233e-05	-9.371e-08
10935	1.4554e-05	-8.6155e-08
10693	1.4883e-05	-8.2502e-08
10457	1.522e-05	-8.1806e-08
10226	1.5564e-05	-8.3773e-08
9999.8	1.5916e-05	-8.8592e-08
9778.7	1.6276e-05	-9.6982e-08
9562.5	1.6644e-05	-1.1053e-07
9351.1	1.702e-05	-1.326e-07
9144.4	1.7405e-05	-1.7125e-07
8942.2	1.7798e-05	-2.506e-07
8744.6	1.82e-05	-4.8955e-07
8551.2	1.8612e-05	-2.4286e-05
8362.2	1.9033e-05	-0.0030542
8177.3	1.9463e-05	-0.0061087
7996.5	1.9903e-05	-0.0090546
7819.8	2.0353e-05	-0.011833
7646.9	2.0813e-05	-0.014391
7477.8	2.1284e-05	-0.016681
7312.5	2.1765e-05	-0.018664
7150.9	2.2257e-05	-0.020307
6992.8	2.276e-05	-0.021586
6838.2	2.3274e-05	-0.022484
6687	2.3801e-05	-0.022991
6539.2	2.4339e-05	-0.023107
6394.6	2.4889e-05	-0.022836
6253.2	2.5452e-05	-0.022192
6115	2.6027e-05	-0.021195
5979.8	2.6615e-05	-0.019868
5847.6	2.7217e-05	-0.018242
5718.3	2.7832e-05	-0.016352
5591.9	2.8462e-05	-0.014235
5468.3	2.9105e-05	-0.011931
5347.4	2.9763e-05	-0.0094843
5229.2	3.0436e-05	-0.0069369
5113.6	3.1124e-05	-0.004333
5000.5	3.1828e-05	-0.0017161
4890	3.2547e-05	-1.7137e-06
4781.9	3.3283e-05	-4.479e-07
4676.2	3.4035e-05	-2.624e-07
4572.8	3.4805e-05	-1.8858e-07
4471.7	3.5592e-05	-1.4952e-07
4372.8	3.6396e-05	-1.2583e-07
4276.2	3.7219e-05	-1.1031e-07
4181.6	3.806e-05	-9.9711e-08
4089.2	3.8921e-05	-9.236e-08
3998.8	3.9801e-05	-8.7311e-08
3910.4	4.0701e-05	-8.4012e-08
3823.9	4.1621e-05	-8.2132e-08
3739.4	4.2562e-05	-8.1482e-08
3656.7	4.3524e-05	-8.1975e-08
3575.9	4.4508e-05	-8.3601e-08
3496.8	4.5514e-05	-8.643e-08
3419.5	4.6543e-05	-9.0616e-08
3343.9	4.7595e-05	-9.6418e-08
3270	4.8671e-05	-1.0425e-07
3197.7	4.9771e-05	-1.1478e-07
3127	5.0897e-05	-1.2904e-07
3057.9	5.2047e-05	-1.4883e-07
2990.3	5.3224e-05	-1.7736e-07
2924.2	5.4427e-05	-2.2106e-07
2859.5	5.5658e-05	-2.9488e-07
2796.3	5.6916e-05	-4.4319e-07
2734.5	5.8203e-05	-8.8292e-07
2674.1	5.9518e-05	-2.7928e-05
2614.9	6.0864e-05	-0.0015846
2557.1	6.224e-05	-0.0031243
2500.6	6.3647e-05	-0.0045648
2445.3	6.5086e-05	-0.0058881
2391.3	6.6557e-05	-0.0070778
2338.4	6.8062e-05	-0.008119
2286.7	6.96e-05	-0.0089981
2236.1	7.1174e-05	-0.0097029
2186.7	7.2783e-05	-0.010223
2138.4	7.4428e-05	-0.010548
2091.1	7.6111e-05	-0.01067
2044.9	7.7832e-05	-0.010583
1999.7	7.9591e-05	-0.01028
1955.4	8.1391e-05	-0.0097576
1912.2	8.3231e-05	-0.0090117
1869.9	8.5112e-05	-0.0080406
1828.6	8.7036e-05	-0.0068435
1788.2	8.9004e-05	-0.0054208
1748.6	9.1016e-05	-0.0037743
1710	9.3074e-05	-0.0019076
1672.2	9.5178e-05	-1.098e-05
1635.2	9.733e-05	-6.1412e-07
1599.1	9.953e-05	-3.0674e-07
1563.7	0.00010178	-1.9914e-07
1529.1	0.00010408	-1.4473e-07
1495.3	0.00010643	-1.1214e-07
1462.3	0.00010884	-9.0611e-08
1430	0.0001113	-7.5433e-08
1398.3	0.00011382	-6.4237e-08
1367.4	0.00011639	-5.5696e-08
1337.2	0.00011902	-4.901e-08
1307.6	0.00012171	-4.3671e-08
1278.7	0.00012446	-3.934e-08
1250.5	0.00012728	-3.5783e-08
1222.8	0.00013015	-3.2833e-08
1195.8	0.0001331	-3.037e-08
1169.3	0.00013611	-2.8303e-08
1143.5	0.00013918	-2.6566e-08
1118.2	0.00014233	-2.5106e-08
1093.5	0.00014555	-2.3884e-08
1069.3	0.00014884	-2.2869e-08
1045.7	0.0001522	-2.2039e-08
1022.6	0.00015564	-2.1377e-08
999.96	0.00015916	-2.0869e-08
977.85	0.00016276	-2.0508e-08
956.23	0.00016644	-2.029e-08
935.09	0.0001702	-2.0213e-08
914.42	0.00017405	-2.0283e-08
894.2	0.00017798	-2.0508e-08
874.44	0.00018201	-2.09e-08
855.1	0.00018612	-2.148e-08
836.2	0.00019033	-2.2278e-08
817.71	0.00019463	-2.3334e-08
799.64	0.00019903	-2.4704e-08
781.96	0.00020353	-2.6471e-08
764.67	0.00020813	-2.8754e-08
747.77	0.00021284	-3.1728e-08
731.24	0.00021765	-3.567e-08
715.07	0.00022257	-4.1027e-08
699.26	0.0002276	-4.8581e-08
683.8	0.00023275	-5.9823e-08
668.69	0.00023801	-7.7973e-08
653.9	0.00024339	-1.115e-07
639.45	0.00024889	-1.9209e-07
625.31	0.00025452	-6.2771e-07
611.49	0.00026028	-0.0028072
597.97	0.00026616	-0.0076543
